Date,Open,High,Low,Close,Volume
2016-12-27,17.8451,17.8451,17.8451,17.8451,1.0
2016-12-28,17.8423,17.8423,17.8423,17.8423,1.0
2016-12-29,17.8677,17.8677,17.8677,17.8677,1.0
2016-12-30,17.8905,17.8905,17.8905,17.8905,1.0
2017-01-02,17.9509,17.9509,17.9509,17.9509,1.0
2017-01-03,17.9724,17.9724,17.9724,17.9724,1.0
2017-01-04,17.9933,17.9933,17.9933,17.9933,1.0
2017-01-05,18.0014,18.0014,18.0014,18.0014,1.0
2017-01-06,18.0116,18.0116,18.0116,18.0116,1.0
2017-01-09,18.0285,18.0285,18.0285,18.0285,1.0
2017-01-10,18.0413,18.0413,18.0413,18.0413,1.0
2017-01-11,18.0514,18.0514,18.0514,18.0514,1.0
2017-01-12,18.0666,18.0666,18.0666,18.0666,1.0
2017-01-13,18.0675,18.0675,18.0675,18.0675,1.0
2017-01-16,18.0702,18.0702,18.0702,18.0702,1.0
2017-01-17,18.0745,18.0745,18.0745,18.0745,1.0
2017-01-18,18.0781,18.0781,18.0781,18.0781,1.0
2017-01-19,18.0784,18.0784,18.0784,18.0784,1.0
2017-01-20,18.0812,18.0812,18.0812,18.0812,1.0
2017-01-23,18.0909,18.0909,18.0909,18.0909,1.0
2017-01-24,18.089,18.089,18.089,18.089,1.0
2017-01-25,18.0934,18.0934,18.0934,18.0934,1.0
2017-01-27,18.0949,18.0949,18.0949,18.0949,1.0
2017-01-30,18.1053,18.1053,18.1053,18.1053,1.0
2017-01-31,18.1095,18.1095,18.1095,18.1095,1.0
2017-02-01,18.1149,18.1149,18.1149,18.1149,1.0
2017-02-02,18.1277,18.1277,18.1277,18.1277,1.0
2017-02-03,18.1347,18.1347,18.1347,18.1347,1.0
2017-02-06,18.1494,18.1494,18.1494,18.1494,1.0
2017-02-07,18.1559,18.1559,18.1559,18.1559,1.0
2017-02-08,18.0309,18.0309,18.0309,18.0309,1.0
2017-02-09,17.9989,17.9989,17.9989,17.9989,1.0
2017-02-10,18.0416,18.0416,18.0416,18.0416,1.0
2017-02-13,18.0601,18.0601,18.0601,18.0601,1.0
2017-02-14,18.0606,18.0606,18.0606,18.0606,1.0
2017-02-15,18.0742,18.0742,18.0742,18.0742,1.0
2017-02-16,18.0738,18.0738,18.0738,18.0738,1.0
2017-02-17,18.0678,18.0678,18.0678,18.0678,1.0
2017-02-20,18.0739,18.0739,18.0739,18.0739,1.0
2017-02-22,18.0587,18.0587,18.0587,18.0587,1.0
2017-02-23,18.067,18.067,18.067,18.067,1.0
2017-02-27,18.0776,18.0776,18.0776,18.0776,1.0
2017-02-28,18.0823,18.0823,18.0823,18.0823,1.0
