Date,Open,High,Low,Close,Volume
2016-02-17,26.0,26.0,26.0,26.0,1.0
2016-02-18,26.29,26.29,26.29,26.29,1.0
2016-02-19,26.37,26.37,26.37,26.37,1.0
2016-02-22,26.39,26.39,26.39,26.39,1.0
2016-02-23,25.92,25.92,25.92,25.92,1.0
2016-02-24,25.66,25.66,25.66,25.66,1.0
2016-02-25,25.42,25.42,25.42,25.42,1.0
2016-02-26,25.65,25.65,25.65,25.65,1.0
2016-02-29,25.55,25.55,25.55,25.55,1.0
2016-03-01,26.34,26.34,26.34,26.34,1.0
2016-03-02,26.89,26.89,26.89,26.89,1.0
2016-03-03,27.17,27.17,27.17,27.17,1.0
2016-03-04,27.28,27.28,27.28,27.28,1.0
2016-03-08,27.22,27.22,27.22,27.22,1.0
2016-03-09,27.38,27.38,27.38,27.38,1.0
2016-03-10,27.17,27.17,27.17,27.17,1.0
2016-03-11,27.18,27.18,27.18,27.18,1.0
2016-03-14,27.36,27.36,27.36,27.36,1.0
2016-03-15,27.21,27.21,27.21,27.21,1.0
2016-03-16,27.35,27.35,27.35,27.35,1.0
2016-03-17,27.47,27.47,27.47,27.47,1.0
2016-03-18,27.74,27.74,27.74,27.74,1.0
2016-03-21,28.07,28.07,28.07,28.07,1.0
2016-03-22,28.07,28.07,28.07,28.07,1.0
2016-03-23,28.09,28.09,28.09,28.09,1.0
2016-03-28,27.73,27.73,27.73,27.73,1.0
2016-03-29,27.66,27.66,27.66,27.66,1.0
2016-03-30,28.23,28.23,28.23,28.23,1.0
2016-03-31,28.28,28.28,28.28,28.28,1.0
2016-04-01,28.26,28.26,28.26,28.26,1.0
2016-04-04,28.44,28.44,28.44,28.44,1.0
2016-04-05,27.87,27.87,27.87,27.87,1.0
2016-04-06,27.86,27.86,27.86,27.86,1.0
2016-04-07,27.72,27.72,27.72,27.72,1.0
2016-04-08,27.81,27.81,27.81,27.81,1.0
2016-04-11,28.18,28.18,28.18,28.18,1.0
2016-04-12,28.3,28.3,28.3,28.3,1.0
2016-04-13,28.82,28.82,28.82,28.82,1.0
2016-04-18,29.09,29.09,29.09,29.09,1.0
2016-04-20,29.22,29.22,29.22,29.22,1.0
2016-04-21,29.24,29.24,29.24,29.24,1.0
2016-04-22,29.28,29.28,29.28,29.28,1.0
2016-04-25,29.17,29.17,29.17,29.17,1.0
2016-04-26,29.53,29.53,29.53,29.53,1.0
2016-04-27,29.53,29.53,29.53,29.53,1.0
2016-04-28,29.14,29.14,29.14,29.14,1.0
2016-04-29,29.19,29.19,29.19,29.19,1.0
2016-05-02,29.1,29.1,29.1,29.1,1.0
2016-05-03,28.89,28.89,28.89,28.89,1.0
2016-05-04,28.65,28.65,28.65,28.65,1.0
2016-05-05,28.73,28.73,28.73,28.73,1.0
2016-05-06,28.7,28.7,28.7,28.7,1.0
2016-05-09,29.1,29.1,29.1,29.1,1.0
2016-05-10,29.16,29.16,29.16,29.16,1.0
2016-05-11,29.07,29.07,29.07,29.07,1.0
2016-05-12,29.27,29.27,29.27,29.27,1.0
2016-05-13,29.06,29.06,29.06,29.06,1.0
2016-05-16,29.08,29.08,29.08,29.08,1.0
