Date,Open,High,Low,Close,Volume
2023-01-23,349.795,349.795,349.795,349.795,1.0
2023-01-24,349.127,349.127,349.127,349.127,1.0
2023-01-25,345.981,345.981,345.981,345.981,1.0
2023-01-27,341.543,341.543,341.543,341.543,1.0
2023-01-30,341.512,341.512,341.512,341.512,1.0
2023-01-31,344.149,344.149,344.149,344.149,1.0
2023-02-01,342.256,342.256,342.256,342.256,1.0
2023-02-02,342.277,342.277,342.277,342.277,1.0
2023-02-03,344.426,344.426,344.426,344.426,1.0
2023-02-06,344.63,344.63,344.63,344.63,1.0
2023-02-07,344.414,344.414,344.414,344.414,1.0
2023-02-08,345.333,345.333,345.333,345.333,1.0
2023-02-09,345.579,345.579,345.579,345.579,1.0
2023-02-10,345.277,345.277,345.277,345.277,1.0
2023-02-13,343.744,343.744,343.744,343.744,1.0
2023-02-14,344.676,344.676,344.676,344.676,1.0
2023-02-15,345.707,345.707,345.707,345.707,1.0
2023-02-16,346.861,346.861,346.861,346.861,1.0
2023-02-17,345.992,345.992,345.992,345.992,1.0
2023-02-20,345.07,345.07,345.07,345.07,1.0
2023-02-21,344.752,344.752,344.752,344.752,1.0
2023-02-22,342.109,342.109,342.109,342.109,1.0
2023-02-23,342.206,342.206,342.206,342.206,1.0
2023-02-24,342.042,342.042,342.042,342.042,1.0
2023-02-27,341.186,341.186,341.186,341.186,1.0
2023-02-28,340.588,340.588,340.588,340.588,1.0
2023-03-01,343.024,343.024,343.024,343.024,1.0
2023-03-02,342.393,342.393,342.393,342.393,1.0
2023-03-03,345.641,345.641,345.641,345.641,1.0
2023-03-06,347.649,347.649,347.649,347.649,1.0
2023-03-08,349.046,349.046,349.046,349.046,1.0
2023-03-09,347.926,347.926,347.926,347.926,1.0
2023-03-10,346.213,346.213,346.213,346.213,1.0
2023-03-13,342.788,342.788,342.788,342.788,1.0
2023-03-14,341.714,341.714,341.714,341.714,1.0
2023-03-15,340.946,340.946,340.946,340.946,1.0
2023-03-16,341.596,341.596,341.596,341.596,1.0
2023-03-17,342.392,342.392,342.392,342.392,1.0
2023-03-20,340.835,340.835,340.835,340.835,1.0
2023-03-21,342.236,342.236,342.236,342.236,1.0
2023-03-22,342.369,342.369,342.369,342.369,1.0
2023-03-23,341.37,341.37,341.37,341.37,1.0
2023-03-24,339.661,339.661,339.661,339.661,1.0
2023-03-27,339.46,339.46,339.46,339.46,1.0
2023-03-28,339.034,339.034,339.034,339.034,1.0
2023-03-29,341.813,341.813,341.813,341.813,1.0
2023-03-31,344.595,344.595,344.595,344.595,1.0
2023-04-03,345.771,345.771,345.771,345.771,1.0
2023-04-05,347.301,347.301,347.301,347.301,1.0
2023-04-06,348.338,348.338,348.338,348.338,1.0
2023-04-10,349.207,349.207,349.207,349.207,1.0
2023-04-11,350.415,350.415,350.415,350.415,1.0
2023-04-12,351.003,351.003,351.003,351.003,1.0
2023-04-13,350.493,350.493,350.493,350.493,1.0
2023-04-17,350.028,350.028,350.028,350.028,1.0
2023-04-18,350.254,350.254,350.254,350.254,1.0
2023-04-19,349.692,349.692,349.692,349.692,1.0
2023-04-20,350.337,350.337,350.337,350.337,1.0
2023-04-21,350.31,350.31,350.31,350.31,1.0
2023-04-24,352.107,352.107,352.107,352.107,1.0
2023-04-25,352.47,352.47,352.47,352.47,1.0
2023-04-26,353.235,353.235,353.235,353.235,1.0
2023-04-27,354.334,354.334,354.334,354.334,1.0
2023-04-28,356.817,356.817,356.817,356.817,1.0
2023-05-02,358.29,358.29,358.29,358.29,1.0
2023-05-03,358.587,358.587,358.587,358.587,1.0
2023-05-04,360.031,360.031,360.031,360.031,1.0
2023-05-05,357.738,357.738,357.738,357.738,1.0
2023-05-08,359.118,359.118,359.118,359.118,1.0
2023-05-09,357.952,357.952,357.952,357.952,1.0
2023-05-10,358.508,358.508,358.508,358.508,1.0
2023-05-11,358.314,358.314,358.314,358.314,1.0
2023-05-12,358.252,358.252,358.252,358.252,1.0
2023-05-15,360.261,360.261,360.261,360.261,1.0
2023-05-16,360.392,360.392,360.392,360.392,1.0
2023-05-17,360.002,360.002,360.002,360.002,1.0
2023-05-18,358.744,358.744,358.744,358.744,1.0
2023-05-19,358.876,358.876,358.876,358.876,1.0
2023-05-22,359.421,359.421,359.421,359.421,1.0
2023-05-23,359.894,359.894,359.894,359.894,1.0
2023-05-24,359.703,359.703,359.703,359.703,1.0
2023-05-25,359.859,359.859,359.859,359.859,1.0
2023-05-26,361.112,361.112,361.112,361.112,1.0
2023-05-29,362.812,362.812,362.812,362.812,1.0
2023-05-30,363.439,363.439,363.439,363.439,1.0
2023-05-31,362.993,362.993,362.993,362.993,1.0
2023-06-01,362.278,362.278,362.278,362.278,1.0
2023-06-02,363.597,363.597,363.597,363.597,1.0
2023-06-05,364.752,364.752,364.752,364.752,1.0
2023-06-06,365.269,365.269,365.269,365.269,1.0
2023-06-07,366.901,366.901,366.901,366.901,1.0
2023-06-08,366.303,366.303,366.303,366.303,1.0
2023-06-09,366.388,366.388,366.388,366.388,1.0
2023-06-12,367.939,367.939,367.939,367.939,1.0
2023-06-13,368.866,368.866,368.866,368.866,1.0
2023-06-14,368.57,368.57,368.57,368.57,1.0
2023-06-15,367.971,367.971,367.971,367.971,1.0
2023-06-16,369.979,369.979,369.979,369.979,1.0
2023-06-19,370.074,370.074,370.074,370.074,1.0
2023-06-20,371.313,371.313,371.313,371.313,1.0
2023-06-21,372.119,372.119,372.119,372.119,1.0
2023-06-22,370.75,370.75,370.75,370.75,1.0
2023-06-23,369.116,369.116,369.116,369.116,1.0
2023-06-26,369.532,369.532,369.532,369.532,1.0
2023-06-27,371.457,371.457,371.457,371.457,1.0
2023-06-28,373.515,373.515,373.515,373.515,1.0
2023-06-30,375.621,375.621,375.621,375.621,1.0
2023-07-03,377.65,377.65,377.65,377.65,1.0
2023-07-04,377.936,377.936,377.936,377.936,1.0
2023-07-05,378.465,378.465,378.465,378.465,1.0
2023-07-06,380.282,380.282,380.282,380.282,1.0
2023-07-07,379.3,379.3,379.3,379.3,1.0
2023-07-10,379.279,379.279,379.279,379.279,1.0
2023-07-11,381.366,381.366,381.366,381.366,1.0
2023-07-12,380.98,380.98,380.98,380.98,1.0
2023-07-13,380.147,380.147,380.147,380.147,1.0
2023-07-14,381.386,381.386,381.386,381.386,1.0
2023-07-17,383.021,383.021,383.021,383.021,1.0
2023-07-18,382.799,382.799,382.799,382.799,1.0
2023-07-19,384.763,384.763,384.763,384.763,1.0
2023-07-20,386.333,386.333,386.333,386.333,1.0
2023-07-21,385.572,385.572,385.572,385.572,1.0
2023-07-24,387.088,387.088,387.088,387.088,1.0
2023-07-25,387.5,387.5,387.5,387.5,1.0
2023-07-26,388.942,388.942,388.942,388.942,1.0
2023-07-27,389.42,389.42,389.42,389.42,1.0
2023-07-28,389.962,389.962,389.962,389.962,1.0
2023-07-31,393.032,393.032,393.032,393.032,1.0
2023-08-01,394.185,394.185,394.185,394.185,1.0
2023-08-02,390.749,390.749,390.749,390.749,1.0
2023-08-03,390.084,390.084,390.084,390.084,1.0
2023-08-04,390.554,390.554,390.554,390.554,1.0
2023-08-07,392.176,392.176,392.176,392.176,1.0
2023-08-08,392.625,392.625,392.625,392.625,1.0
2023-08-09,393.614,393.614,393.614,393.614,1.0
2023-08-10,392.762,392.762,392.762,392.762,1.0
2023-08-11,391.661,391.661,391.661,391.661,1.0
2023-08-14,391.542,391.542,391.542,391.542,1.0
2023-08-16,393.416,393.416,393.416,393.416,1.0
2023-08-17,393.462,393.462,393.462,393.462,1.0
2023-08-18,392.694,392.694,392.694,392.694,1.0
2023-08-21,394.338,394.338,394.338,394.338,1.0
2023-08-22,395.214,395.214,395.214,395.214,1.0
2023-08-23,396.761,396.761,396.761,396.761,1.0
2023-08-24,396.435,396.435,396.435,396.435,1.0
2023-08-25,394.707,394.707,394.707,394.707,1.0
2023-08-28,396.266,396.266,396.266,396.266,1.0
2023-08-29,396.868,396.868,396.868,396.868,1.0
2023-08-30,396.83,396.83,396.83,396.83,1.0
2023-08-31,396.01,396.01,396.01,396.01,1.0
2023-09-01,398.597,398.597,398.597,398.597,1.0
2023-09-04,401.566,401.566,401.566,401.566,1.0
2023-09-05,402.634,402.634,402.634,402.634,1.0
2023-09-06,402.08,402.08,402.08,402.08,1.0
2023-09-07,406.118,406.118,406.118,406.118,1.0
2023-09-08,409.974,409.974,409.974,409.974,1.0
2023-09-11,411.873,411.873,411.873,411.873,1.0
2023-09-12,406.318,406.318,406.318,406.318,1.0
2023-09-13,408.069,408.069,408.069,408.069,1.0
2023-09-14,409.303,409.303,409.303,409.303,1.0
2023-09-15,410.113,410.113,410.113,410.113,1.0
2023-09-18,410.351,410.351,410.351,410.351,1.0
2023-09-20,409.34,409.34,409.34,409.34,1.0
2023-09-21,406.863,406.863,406.863,406.863,1.0
2023-09-22,407.362,407.362,407.362,407.362,1.0
2023-09-25,407.473,407.473,407.473,407.473,1.0
2023-09-26,407.67,407.67,407.67,407.67,1.0
2023-09-27,409.436,409.436,409.436,409.436,1.0
2023-09-29,410.693,410.693,410.693,410.693,1.0
2023-10-03,409.971,409.971,409.971,409.971,1.0
2023-10-04,407.013,407.013,407.013,407.013,1.0
2023-10-05,408.197,408.197,408.197,408.197,1.0
2023-10-06,409.358,409.358,409.358,409.358,1.0
2023-10-09,406.581,406.581,406.581,406.581,1.0
2023-10-10,410.339,410.339,410.339,410.339,1.0
2023-10-11,411.679,411.679,411.679,411.679,1.0
2023-10-12,412.444,412.444,412.444,412.444,1.0
2023-10-13,411.986,411.986,411.986,411.986,1.0
2023-10-16,412.91,412.91,412.91,412.91,1.0
2023-10-17,414.744,414.744,414.744,414.744,1.0
2023-10-18,412.588,412.588,412.588,412.588,1.0
2023-10-19,412.06,412.06,412.06,412.06,1.0
2023-10-20,410.114,410.114,410.114,410.114,1.0
2023-10-23,404.779,404.779,404.779,404.779,1.0
2023-10-25,402.444,402.444,402.444,402.444,1.0
2023-10-26,400.17,400.17,400.17,400.17,1.0
2023-10-27,403.771,403.771,403.771,403.771,1.0
2023-10-30,404.54,404.54,404.54,404.54,1.0
2023-10-31,404.639,404.639,404.639,404.639,1.0
2023-11-01,403.286,403.286,403.286,403.286,1.0
2023-11-02,406.557,406.557,406.557,406.557,1.0
2023-11-03,408.422,408.422,408.422,408.422,1.0
2023-11-06,410.311,410.311,410.311,410.311,1.0
2023-11-07,410.839,410.839,410.839,410.839,1.0
2023-11-08,412.403,412.403,412.403,412.403,1.0
2023-11-09,413.225,413.225,413.225,413.225,1.0
2023-11-10,414.405,414.405,414.405,414.405,1.0
2023-11-13,417.881,417.881,417.881,417.881,1.0
2023-11-15,420.585,420.585,420.585,420.585,1.0
2023-11-16,421.142,421.142,421.142,421.142,1.0
2023-11-17,421.852,421.852,421.852,421.852,1.0
2023-11-20,422.176,422.176,422.176,422.176,1.0
2023-11-21,423.075,423.075,423.075,423.075,1.0
2023-11-22,422.844,422.844,422.844,422.844,1.0
2023-11-23,423.381,423.381,423.381,423.381,1.0
2023-11-24,423.67,423.67,423.67,423.67,1.0
2023-11-28,425.222,425.222,425.222,425.222,1.0
2023-11-29,427.634,427.634,427.634,427.634,1.0
2023-11-30,429.193,429.193,429.193,429.193,1.0
2023-12-01,433.436,433.436,433.436,433.436,1.0
2023-12-04,439.381,439.381,439.381,439.381,1.0
2023-12-05,441.534,441.534,441.534,441.534,1.0
